alertType,junctionName,coordinates_long,coordinates_lat,vehicleType,observationDateTime,junction_risk_score,vehicle_risk_score,hour,day_of_week,month,is_weekend,is_peak_hour,is_night,hour_sin,hour_cos,day_sin,day_cos,junctionName_encoded,vehicleType_encoded,alertType_encoded,coords_long_scaled,coords_lat_scaled
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59212015680696,13.034643126189122,Auto,2024-01-02 19:19:00,0.85,0.6,19,1,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,-0.8183092139010649,1.63937294837292
SPEED_VIOLATION,Indiranagar-100ft-road,77.64053993721713,12.976762220954257,Auto,2024-01-02 19:19:00,0.75,0.6,19,1,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2,0,1,0.29831210505259675,0.4870843204141921
SPEED_VIOLATION,Indiranagar-100ft-road,77.63994154493561,12.978472638122954,Motorbike,2024-01-02 19:28:00,0.75,0.8,19,1,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2,3,1,0.28451242291898043,0.521135174397169
SPEED_VIOLATION,Silk-board-junction,77.62509285117883,12.91768711881194,Auto,2024-01-02 19:36:00,0.95,0.6,19,1,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6,0,1,-0.05791721775627079,-0.688978288107119
RED_LIGHT_VIOLATION,Silk-board-junction,77.62074616119901,12.917303766664192,Auto,2024-01-02 19:36:00,0.95,0.6,19,1,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6,0,0,-0.15815738112009625,-0.6966100333011819
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59501553731508,12.910158943863564,Motorbike,2024-01-02 20:08:00,0.7,0.8,20,1,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3,3,0,-0.7515380808132274,-0.8388486183498571
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64218087414594,12.977683462777913,Bus,2024-01-02 21:16:00,0.75,0.3,21,1,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,2,1,0,0.33615418410054115,0.5054243320759225
RED_LIGHT_VIOLATION,Silk-board-junction,77.62402045452752,12.917863549102298,Bus,2024-01-02 21:26:00,0.95,0.3,21,1,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,6,1,0,-0.0826480396039356,-0.6854659274005657
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59246117625433,13.0363310752014,Auto,2024-01-02 21:39:00,0.85,0.6,21,1,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,-0.8104448745362031,1.6729765080188665
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59146695214831,13.035797383365384,Bus,2024-01-02 21:50:00,0.85,0.3,21,1,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,1,0,-0.8333729387115981,1.662351811826242
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59689270802868,12.91149889396002,Bus,2024-01-02 22:44:00,0.7,0.3,22,1,1,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,3,1,0,-0.7082481521856497,-0.8121729944646795
SPEED_VIOLATION,Indiranagar-100ft-road,77.64143282602758,12.977785472527616,Truck,2024-01-02 22:59:00,0.75,0.4,22,1,1,0,0,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2,4,1,0.3189032492660407,0.5074551343594577
SPEED_VIOLATION,Silk-board-junction,77.62269688799586,12.918327797693385,Motorbike,2024-01-03 00:02:00,0.95,0.8,0,2,1,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,6,3,1,-0.11317115626810335,-0.6762237020088921
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64097273583387,12.97741867511037,Auto,2024-01-03 00:06:00,0.75,0.6,0,2,1,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,2,0,0,0.3082929880341895,0.5001529594721992
SPEED_VIOLATION,Hebbal-flyover,77.59180095183352,13.03434041181186,Motorbike,2024-01-03 00:09:00,0.85,0.8,0,2,1,0,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,3,1,-0.825670483932362,1.633346533737143
SPEED_VIOLATION,Indiranagar-100ft-road,77.64083716900473,12.979399630880785,Truck,2024-01-03 01:48:00,0.75,0.4,1,2,1,0,0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,2,4,1,0.30516664565339746,0.5395896752159578
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67013842498044,12.839333738055986,Bus,2024-01-03 06:20:00,0.4,0.3,6,2,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0.9808906331939007,-2.248831390626004
RED_LIGHT_VIOLATION,Hebbal-flyover,77.591600381459,13.035142303509163,Auto,2024-01-03 06:21:00,0.85,0.6,6,2,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,-0.8302958902072132,1.649310532225212
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59303799798109,13.035910073946573,Motorbike,2024-01-03 06:58:00,0.85,0.8,6,2,1,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,3,0,-0.797142636651771,1.66459524728487
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61178524332915,12.93591497145571,Car,2024-01-03 07:14:00,0.8,0.5,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4,2,0,-0.36480747011498343,-0.32609959385909204
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61219491946802,12.93507998566143,Bus,2024-01-03 07:18:00,0.8,0.3,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4,1,0,-0.3553598206903824,-0.34272242709487183
SPEED_VIOLATION,Indiranagar-100ft-road,77.640656805373,12.975944145273564,Truck,2024-01-03 07:21:00,0.75,0.4,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,4,1,0.3010072324002812,0.4707981324244466
RED_LIGHT_VIOLATION,Silk-board-junction,77.6234676200265,12.917699733568202,Motorbike,2024-01-03 07:39:00,0.95,0.8,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6,3,0,-0.09539710175301848,-0.6887271545057014
SPEED_VIOLATION,Silk-board-junction,77.62284179901498,12.916779988348518,Truck,2024-01-03 07:55:00,0.95,0.4,7,2,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6,4,1,-0.10982932505924015,-0.7070373718902031
WRONG_WAY,Indiranagar-100ft-road,77.63973274518374,12.977333295867888,Truck,2024-01-03 08:27:00,0.75,0.4,8,2,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2,4,2,0.2796972368037195,0.49845323605260616
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60426035191782,12.97575391296566,Car,2024-01-03 08:36:00,0.9,0.5,8,2,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,5,2,0,-0.538340974429348,0.4670110022097567
RED_LIGHT_VIOLATION,Hebbal-flyover,77.5906339395176,13.034960568296285,Motorbike,2024-01-03 08:54:00,0.85,0.8,8,2,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,3,0,-0.852583262561187,1.645692561527451
RED_LIGHT_VIOLATION,Silk-board-junction,77.62451919176083,12.916269280859307,Auto,2024-01-03 08:57:00,0.95,0.6,8,2,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,6,0,0,-0.07114652880521377,-0.7172044974671576
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59241478426668,13.035947850266693,Auto,2024-01-03 09:13:00,0.85,0.6,9,2,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,0,-0.8115147323918644,1.6653472953722972
WRONG_WAY,Indiranagar-100ft-road,77.64116377411239,12.977864794721317,Motorbike,2024-01-03 09:31:00,0.75,0.8,9,2,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2,3,2,0.3126985721305979,0.5090342745158701
RED_LIGHT_VIOLATION,Hebbal-flyover,77.58993776334593,13.03677428382951,Bus,2024-01-03 10:10:00,0.85,0.3,10,2,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,1,0,-0.8686379647604072,1.6817998714392064
RED_LIGHT_VIOLATION,Silk-board-junction,77.62218191671437,12.915037438585882,Bus,2024-01-03 10:23:00,0.95,0.3,10,2,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,6,1,0,-0.12504704473123265,-0.741727919092074
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66918446294086,12.839185402618323,Motorbike,2024-01-03 10:26:00,0.4,0.8,10,2,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,3,0,0.9588910631455138,-2.2517844411570653
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59607541081982,12.91038462044589,Auto,2024-01-03 10:36:00,0.7,0.6,10,2,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,3,0,0,-0.7270960585494823,-0.8343558662348676
WRONG_WAY,Indiranagar-100ft-road,77.64211544960759,12.977439358564263,Auto,2024-01-03 11:03:00,0.75,0.6,11,2,1,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,2,0,2,0.3346454115765028,0.5005647240880393
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59105662476892,13.03569552845725,Car,2024-01-03 11:40:00,0.85,0.5,11,2,1,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,2,0,-0.8428356065653103,1.6603240921168
RED_LIGHT_VIOLATION,Silk-board-junction,77.62072158353197,12.917088627383986,Auto,2024-01-03 12:28:00,0.95,0.6,12,2,1,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,6,0,0,-0.15872417317796678,-0.700893009612671
RED_LIGHT_VIOLATION,Silk-board-junction,77.62101282366503,12.919581934738078,Auto,2024-01-03 13:34:00,0.95,0.6,13,2,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,6,0,0,-0.15200780770200167,-0.651256437785262
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59558175038993,12.909801934288842,Car,2024-01-03 14:10:00,0.7,0.5,14,2,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,3,2,0,-0.7384804918467079,-0.8459559376178587
RED_LIGHT_VIOLATION,Electronic-city-toll,77.67274750887164,12.83912260477929,Auto,2024-01-03 14:26:00,0.4,0.6,14,2,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,1.0410594045343389,-2.2530346157264733
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6065482178713,12.975956768270724,Motorbike,2024-01-03 14:45:00,0.9,0.8,14,2,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,5,3,0,-0.48557989461991286,0.4710494300850252
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60582270112523,12.974748893422404,Car,2024-01-03 15:50:00,0.9,0.5,15,2,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,5,2,0,-0.5023112275392269,0.44700315012330377
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64092249147633,12.97857033642321,Motorbike,2024-01-03 15:58:00,0.75,0.8,15,2,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2,3,0,0.3071342896611405,0.5230801446753669
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61261137898481,12.935652185087037,Auto,2024-01-03 16:18:00,0.8,0.6,16,2,1,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,0,0,-0.3457557379997135,-0.33133112475819093
WRONG_WAY,Indiranagar-100ft-road,77.63821771881595,12.97830928709476,Motorbike,2024-01-03 17:14:00,0.75,0.8,17,2,1,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2,3,2,0.24475881439218253,0.5178831946399546
SPEED_VIOLATION,Silk-board-junction,77.62330696866479,12.919578762998055,Motorbike,2024-01-03 17:40:00,0.95,0.8,17,2,1,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,6,3,1,-0.09910192515133372,-0.6513195805426892
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6129393173096,12.935664241775394,Motorbike,2024-01-03 17:43:00,0.8,0.8,17,2,1,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4,3,0,-0.33819306585090747,-0.3310911011298758
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.63949661015327,12.97720472222999,Car,2024-01-03 18:03:00,0.75,0.5,18,2,1,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2,2,0,0.2742516646236606,0.49589360191758
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61111679914461,12.934577955587756,Auto,2024-01-03 18:11:00,0.8,0.6,18,2,1,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4,0,0,-0.3802226376491196,-0.3527168033479859
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59336441551783,13.03630231931576,Truck,2024-01-03 18:12:00,0.85,0.4,18,2,1,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,4,0,-0.7896150357969706,1.6724040380501588
RED_LIGHT_VIOLATION,Silk-board-junction,77.62187948517649,12.917319550257604,Motorbike,2024-01-03 18:48:00,0.95,0.8,18,2,1,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,6,3,0,-0.1320214981437577,-0.6962958147325028
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61134306817891,12.935748107601992,Motorbike,2024-01-03 18:51:00,0.8,0.8,18,2,1,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4,3,0,-0.37500458780712526,-0.32942150667776526
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59537476563311,12.911227610769696,Motorbike,2024-01-03 19:00:00,0.7,0.8,19,2,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,3,3,1,-0.7432538218824977,-0.8175736794383944
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59148729899688,13.036921023240971,Car,2024-01-03 19:30:00,0.85,0.5,19,2,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,2,0,-0.8329037146734716,1.6847211484028901
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66923789081937,12.837942245012089,Bus,2024-01-03 19:34:00,0.4,0.3,19,2,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,0,0.9601231775348836,-2.27653312756084
RED_LIGHT_VIOLATION,Silk-board-junction,77.62276602868695,12.917107877109675,Auto,2024-01-03 19:38:00,0.95,0.6,19,2,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,6,0,0,-0.111576684566023,-0.7005097875481099
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64104546097627,12.979329597535608,Bus,2024-01-03 19:44:00,0.75,0.3,19,2,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2,1,0,0.30997012171266897,0.5381954567444733
SPEED_VIOLATION,Hebbal-flyover,77.59232128040607,13.034698146122574,Truck,2024-01-03 21:10:00,0.85,0.4,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,4,1,-0.8136710495680041,1.6404682809937632
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.6125035947243,12.934910728282857,Motorbike,2024-01-03 21:11:00,0.8,0.8,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4,3,0,-0.3482413792419971,-0.3460919900230364
WRONG_WAY,Indiranagar-100ft-road,77.642390559211,12.977147054025526,Car,2024-01-03 21:13:00,0.75,0.5,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,2,2,2,0.3409897866565095,0.494745547720272
RED_LIGHT_VIOLATION,Silk-board-junction,77.62230625362851,12.91731981605952,Car,2024-01-03 21:20:00,0.95,0.5,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,6,2,0,-0.12217967838041087,-0.6962905231683266
RED_LIGHT_VIOLATION,Electronic-city-toll,77.66995387194748,12.838247783636554,Auto,2024-01-03 21:43:00,0.4,0.6,21,2,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0.9766346070548748,-2.2704504880280854
SPEED_VIOLATION,Electronic-city-toll,77.66956996930934,12.838593842495245,Motorbike,2024-01-03 22:36:00,0.4,0.8,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,3,1,0.9677813271240744,-2.263561174776061
WRONG_WAY,JPnagar-8thmain-9thcross,77.59422455061875,12.909713941803814,Car,2024-01-03 22:39:00,0.7,0.5,22,2,1,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,3,2,2,-0.7697792335125809,-0.8477076852699089
RED_LIGHT_VIOLATION,Silk-board-junction,77.62236895756978,12.918427435144274,Motorbike,2024-01-03 23:09:00,0.95,0.8,23,2,1,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,6,3,0,-0.12073364626277543,-0.6742401272684426
WRONG_WAY,Silk-board-junction,77.62184350965832,12.91626000948292,Motorbike,2024-01-04 00:10:00,0.95,0.8,0,3,1,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,6,3,2,-0.13285113905109933,-0.7173890713181104
RED_LIGHT_VIOLATION,Whitefield-main-road,77.75133962749739,12.97064242775062,Auto,2024-01-04 02:48:00,0.5,0.6,2,3,1,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,7,0,0,2.8534929681696815,0.36525194606906497
SPEED_VIOLATION,JPnagar-8thmain-9thcross,77.59411623244532,12.9105251841553,Auto,2024-01-04 02:53:00,0.7,0.6,2,3,1,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,3,0,1,-0.7722771874615508,-0.8315575346745814
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6074313664563,12.97530458453603,Motorbike,2024-01-04 03:10:00,0.9,0.8,3,3,1,0,0,1,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,5,3,0,-0.4652133723133389,0.4580658062495326
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59418186244213,12.91188939729889,Auto,2024-01-04 04:53:00,0.7,0.6,4,3,1,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,3,0,0,-0.7707636768057479,-0.8043988839055506
RED_LIGHT_VIOLATION,MG-Road-brigade,77.60628255109222,12.975267570282815,Car,2024-01-04 05:17:00,0.9,0.5,5,3,1,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,5,2,0,-0.49170650623921625,0.4573289293316901
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61270423721447,12.936720969062485,Truck,2024-01-04 05:28:00,0.8,0.4,5,3,1,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,4,4,0,-0.3436143098890426,-0.31005385523975193
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59142540742465,13.036311968731336,Truck,2024-01-04 06:10:00,0.85,0.4,6,3,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,4,0,-0.8343310125345945,1.6725961378763354
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59615819762979,12.91079009416994,Truck,2024-01-04 06:15:00,0.7,0.4,6,3,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3,4,0,-0.7251868901031042,-0.826283726394242
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.59230553796658,12.909731943537109,Auto,2024-01-04 06:40:00,0.7,0.6,6,3,1,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3,0,0,-0.8140340901145477,-0.8473493081423336
RED_LIGHT_VIOLATION,Whitefield-main-road,77.74976091069927,12.969951353636551,Car,2024-01-04 07:00:00,0.5,0.5,7,3,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,7,2,0,2.8170857639560385,0.351494095539819
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61215729629843,12.934748806969992,Auto,2024-01-04 07:01:00,0.8,0.6,7,3,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4,0,0,-0.3562274585213354,-0.3493155071169872
RED_LIGHT_VIOLATION,Koramangala-5thblock,77.61227640396555,12.935836394874247,Bus,2024-01-04 07:44:00,0.8,0.3,7,3,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4,1,0,-0.3534806852144812,-0.32766389042416916
SPEED_VIOLATION,Hebbal-flyover,77.5905388003897,13.036093037302242,Truck,2024-01-04 07:47:00,0.85,0.4,7,3,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,4,1,-0.8547772910674731,1.6682376677552435
RED_LIGHT_VIOLATION,Silk-board-junction,77.62414059797464,12.916539639187482,Car,2024-01-04 07:47:00,0.95,0.5,7,3,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,6,2,0,-0.07987737990143033,-0.7118222245782747
RED_LIGHT_VIOLATION,JPnagar-8thmain-9thcross,77.595915841807,12.910884008802109,Auto,2024-01-04 08:08:00,0.7,0.6,8,3,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,3,0,0,-0.7307759216147998,-0.8244140810905289
RED_LIGHT_VIOLATION,Indiranagar-100ft-road,77.64186323207353,12.978200344326366,Motorbike,2024-01-04 08:22:00,0.75,0.8,8,3,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2,3,0,0.32882895654194055,0.5157143703513678
WRONG_WAY,Electronic-city-toll,77.6700915629331,12.838896510805418,Auto,2024-01-04 08:42:00,0.4,0.6,8,3,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,2,0.9798099351678499,-2.257535677240377
RED_LIGHT_VIOLATION,Silk-board-junction,77.62164973113838,12.917050961799182,Motorbike,2024-01-04 08:46:00,0.95,0.8,8,3,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,6,3,0,-0.13731991657736548,-0.7016428531899087
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59132867003312,13.034716385919698,Truck,2024-01-04 08:59:00,0.85,0.4,8,3,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,4,0,-0.8365618990195701,1.6408313974777957
RED_LIGHT_VIOLATION,Hebbal-flyover,77.59122300655825,13.036143477327569,Truck,2024-01-04 09:09:00,0.85,0.4,9,3,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,4,0,-0.8389986322652456,1.6692418239159252
RED_LIGHT_VIOLATION,Hebbal-flyover,77.58975256210269,13.034846850641925,Auto,2024-01-04 09:17:00,0.85,0.6,9,3,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,0,-0.8729089394477688,1.6434286791747965
SPEED_VIOLATION,Silk-board-junction,77.62253254128555,12.917572609972025,Auto,2024-01-04 09:21:00,0.95,0.6,9,3,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,6,0,1,-0.11696119907444393,-0.6912579213212241
RED_LIGHT_VIOLATION,MG-Road-brigade,77.6069934045049,12.975262214408014,Motorbike,2024-01-04 09:23:00,0.9,0.8,9,3,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,5,3,0,-0.47531332831626344,0.4572223049863827
RED_LIGHT_VIOLATION,Silk-board-junction,77.6240041809365,12.918173036506904,Auto,2024-01-04 09:23:00,0.95,0.6,9,3,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,6,0,0,-0.08302332917620198,-0.6793046758552415
